SD_17_SN1	0.503084	42.29817477682539	0.088031
SD_17_SN2	0.580724	42.67654846249164	0.090132
SD_17_SN3	0.494795	42.25461664352738	0.08811
SD_17_SN4	0.345928	41.3296834152805	0.087263
SD_17_SN5	0.677662	43.087337841877385	0.098356
SD_17_SN6	0.610712	42.810127746663504	0.092877
SD_17_SN7	0.866494	43.74776881811047	0.106037
SD_17_SN8	0.330932	41.217025331684255	0.086437
SD_17_SN9	0.798566	43.527725754113575	0.101777
SD_17_SN10	0.449562	42.00430316213432	0.091912
SD_17_SN11	0.371443	41.511466614102495	0.091326
SD_17_SN12	0.291718	40.89871188364566	0.093479
SD_17_SN13	0.35582	41.40157373637948	0.087008
SD_17_SN14	0.461274	42.07127633058826	0.095948
SD_17_SN15	0.28361	40.828037404146514	0.086683
SD_17_SN16	0.632234	42.90224557543212	0.093125
SD_17_SN17	0.466414	42.10017379853533	0.09035
SD_17_SN18	0.268624	40.692397646726796	0.086242
SD_17_SN19	0.94689	43.987499945487045	0.115036
SD_17_SN20	0.924917	43.92401412077519	0.125384
SD_17_SN21	0.693165	43.1478194030434	0.100242
SD_17_SN22	0.625233	42.87260869507903	0.091453
SD_17_SN23	0.896944	43.841024714701526	0.109618
SD_17_SN24	0.608261	42.79944386362324	0.090819
SD_17_SN25	0.789054	43.49547918418637	0.099608
SD_17_SN26	0.578292	42.66543334547092	0.090072
SD_17_SN27	0.59028	42.719804356193194	0.092935
SD_17_SN28	0.719626	43.24813892049829	0.095665
SD_17_SN29	0.210032	40.0852835228866	0.085765
SD_17_SN30	0.76659	43.41781463236651	0.096641
SD_17_SN31	0.858513	43.722799205700056	0.101579
SD_17_SN32	0.367904	41.48694955394999	0.086082
SD_17_SN33	0.558746	42.57447748647921	0.089573
SD_17_SN34	0.848509	43.6911802674242	0.10052
SD_17_SN35	0.99639	44.125379227027985	0.112483
SD_17_SN36	0.776594	43.452667896174034	0.098366
SD_17_SN37	0.582932	42.686602100831465	0.09012
