SD_52_SN1	0.503084	42.25627206737909	0.088031
SD_52_SN2	0.580724	42.62922467057603	0.090132
SD_52_SN3	0.494795	42.21331192711879	0.08811
SD_52_SN4	0.345928	41.29973481600526	0.087263
SD_52_SN5	0.677662	43.03370084636681	0.098356
SD_52_SN6	0.610712	42.7607972387635	0.092877
SD_52_SN7	0.866494	43.6832283390406	0.106037
SD_52_SN8	0.330932	41.18828297232	0.086437
SD_52_SN9	0.798566	43.46690319237875	0.101777
SD_52_SN10	0.449562	41.96632653986441	0.091912
SD_52_SN11	0.371443	41.47949088685087	0.091326
SD_52_SN12	0.291718	40.87317388673004	0.093479
SD_52_SN13	0.35582	41.37083542294661	0.087008
SD_52_SN14	0.461274	42.03242750810244	0.095948
SD_52_SN15	0.28361	40.803170701587845	0.086683
SD_52_SN16	0.632234	42.85150464968206	0.093125
SD_52_SN17	0.466414	42.06094449895068	0.09035
SD_52_SN18	0.268624	40.66877930030311	0.086242
SD_52_SN19	0.94689	43.91883820569896	0.115036
SD_52_SN20	0.924917	43.85644968324894	0.125384
SD_52_SN21	0.693165	43.093219000305616	0.100242
SD_52_SN22	0.625233	42.82232384978972	0.091453
SD_52_SN23	0.896944	43.77488860020086	0.109618
SD_52_SN24	0.608261	42.75027555413775	0.090819
SD_52_SN25	0.789054	43.43519515179714	0.099608
SD_52_SN26	0.578292	42.61827442130656	0.090072
SD_52_SN27	0.59028	42.67183584385562	0.092935
SD_52_SN28	0.719626	43.191923089036024	0.095665
SD_52_SN29	0.210032	40.06663522002715	0.085765
SD_52_SN30	0.76659	43.35882026665371	0.096641
SD_52_SN31	0.858513	43.658684107665636	0.101579
SD_52_SN32	0.367904	41.45525306909183	0.086082
SD_52_SN33	0.558746	42.52865520799194	0.089573
SD_52_SN34	0.848509	43.627602627273625	0.10052
SD_52_SN35	0.99639	44.05432284093463	0.112483
SD_52_SN36	0.776594	43.393096085387235	0.098366
SD_52_SN37	0.582932	42.63912890283286	0.09012
SD_52_SN38	0.583743	42.64275783900107	0.089495
SD_52_SN39	0.796552	43.460220183801546	0.098413
